date,temperature,humidity,luminosity
2021-11-17 15:31:29.912,20.9,28.0,106
2021-11-17 15:31:27.634,20.9,27.9,104
2021-11-17 15:31:25.357,20.9,27.9,105
2021-11-17 15:31:23.079,20.9,27.9,105
2021-11-17 15:31:20.801,20.9,27.9,105
2021-11-17 15:31:18.520,20.9,27.9,105
2021-11-17 15:31:16.242,20.9,27.9,105
2021-11-17 15:31:13.964,20.9,27.9,105
2021-11-17 15:31:11.687,20.8,27.9,105
2021-11-17 15:31:09.409,20.8,27.9,105
2021-11-17 15:31:07.132,20.8,27.9,105
2021-11-17 15:31:04.850,20.8,27.5,106
2021-11-17 15:31:02.572,20.8,27.5,101
2021-11-17 15:31:00.295,20.8,27.5,105
2021-11-17 15:30:58.017,20.8,27.4,105
2021-11-17 15:30:55.740,20.8,27.4,104
2021-11-17 15:30:53.462,20.8,27.4,105
2021-11-17 15:30:51.180,20.8,27.4,105
2021-11-17 15:30:48.902,20.8,27.4,105
2021-11-17 15:30:46.624,20.8,27.4,105
2021-11-17 15:30:44.347,20.8,27.4,105
2021-11-17 15:30:42.069,20.8,27.4,105
2021-11-17 15:30:39.792,20.7,27.3,105
2021-11-17 15:30:37.510,20.7,27.3,105
2021-11-17 15:30:35.232,20.7,27.3,105
2021-11-17 15:30:32.955,20.7,27.3,105
2021-11-17 15:30:30.677,20.7,27.3,105
2021-11-17 15:30:28.399,20.7,27.3,105
2021-11-17 15:30:26.122,20.7,27.3,105
2021-11-17 15:30:23.840,20.7,27.3,105
2021-11-17 15:30:21.562,20.7,27.3,105
2021-11-17 15:30:19.285,20.7,27.3,105
2021-11-17 15:30:17.007,20.7,27.3,105
2021-11-17 15:30:14.730,20.7,27.3,105
2021-11-17 15:30:12.448,20.7,27.3,105
2021-11-17 15:30:10.170,20.7,27.4,105
2021-11-17 15:30:07.893,20.7,27.4,105
2021-11-17 15:30:05.615,20.7,27.4,105
2021-11-17 15:30:03.338,20.7,27.4,105
2021-11-17 15:30:01.060,20.7,27.4,105
2021-11-17 15:29:58.778,20.7,27.4,105
2021-11-17 15:29:56.501,20.7,27.4,105
2021-11-17 15:29:54.223,20.7,27.4,105
2021-11-17 15:29:51.945,20.7,27.4,105
2021-11-17 15:29:49.668,20.7,27.4,105
2021-11-17 15:29:47.391,20.7,27.4,105
2021-11-17 15:29:45.112,20.7,27.4,105
2021-11-17 15:29:42.831,20.7,27.4,105
2021-11-17 15:29:40.554,20.7,27.4,105
2021-11-17 15:29:38.276,20.7,27.4,105
2021-11-17 15:29:35.999,20.7,27.4,105
2021-11-17 15:29:33.717,20.7,27.4,105
2021-11-17 15:29:31.439,20.7,27.4,105
2021-11-17 15:29:29.162,20.7,27.4,105
2021-11-17 15:29:26.884,20.7,27.4,105
2021-11-17 15:29:24.607,20.6,27.3,105
2021-11-17 15:29:22.329,20.7,27.4,105
2021-11-17 15:29:20.047,20.6,27.3,105
2021-11-17 15:29:17.770,20.7,27.4,105
2021-11-17 15:29:15.492,20.6,27.4,105
2021-11-17 15:29:13.214,20.6,27.4,105
2021-11-17 15:29:10.937,20.7,27.4,105
2021-11-17 15:29:08.659,20.7,27.4,105
2021-11-17 15:29:06.377,20.7,27.3,105
2021-11-17 15:29:04.100,20.7,27.3,105
2021-11-17 15:29:01.822,20.7,27.3,105
2021-11-17 15:28:59.545,20.7,27.3,105
2021-11-17 15:28:57.267,20.7,27.3,105
2021-11-17 15:28:54.985,20.7,27.3,105
2021-11-17 15:28:52.708,20.7,27.3,105
2021-11-17 15:28:50.430,20.7,27.3,105
2021-11-17 15:28:48.152,20.7,27.3,105
2021-11-17 15:28:45.874,20.7,27.3,105
2021-11-17 15:28:43.596,20.7,27.3,105
2021-11-17 15:28:41.315,20.7,27.3,105
2021-11-17 15:28:39.037,20.7,27.3,105
2021-11-17 15:28:36.760,20.7,27.3,105
2021-11-17 15:28:34.482,20.7,27.3,105
2021-11-17 15:28:32.204,20.7,27.3,105
2021-11-17 15:28:29.923,20.7,27.3,105
2021-11-17 15:28:27.645,20.7,27.3,105
2021-11-17 15:28:25.367,20.7,27.3,105
2021-11-17 15:28:23.090,20.7,27.3,105
2021-11-17 15:28:20.812,20.7,27.3,105
2021-11-17 15:28:18.535,20.7,27.4,105
2021-11-17 15:28:16.253,20.7,27.4,105
2021-11-17 15:28:13.975,20.7,27.4,105
2021-11-17 15:28:11.698,20.7,27.4,105
2021-11-17 15:28:09.420,20.7,27.4,105
2021-11-17 15:28:07.142,20.7,27.5,105
2021-11-17 15:28:04.861,20.7,27.4,105
2021-11-17 15:28:02.583,20.7,27.4,105
2021-11-17 15:28:00.306,20.7,27.4,105
2021-11-17 15:27:58.028,20.7,27.4,105
2021-11-17 15:27:55.750,20.7,27.4,105
2021-11-17 15:27:53.473,20.7,27.4,105
2021-11-17 15:27:51.191,20.7,27.4,105
2021-11-17 15:27:48.914,20.7,27.4,105
2021-11-17 15:27:46.636,20.7,27.4,105
2021-11-17 15:27:44.359,20.7,27.4,105
2021-11-17 15:27:42.081,20.7,27.4,105
2021-11-17 15:27:39.800,20.7,27.4,105
2021-11-17 15:27:37.522,20.7,27.4,105
2021-11-17 15:27:35.245,20.7,27.4,105
2021-11-17 15:27:32.967,20.7,27.4,105
2021-11-17 15:27:30.689,20.7,27.4,105
2021-11-17 15:27:28.412,20.7,27.4,105
2021-11-17 15:27:26.131,20.7,27.4,105
2021-11-17 15:27:23.852,20.7,27.4,105
2021-11-17 15:27:21.575,20.7,27.4,105
2021-11-17 15:27:19.297,20.7,27.4,105
2021-11-17 15:27:17.020,20.7,27.4,105
2021-11-17 15:27:14.738,20.7,27.4,105
2021-11-17 15:27:12.460,20.7,27.4,105
2021-11-17 15:27:10.183,20.7,27.4,105
2021-11-17 15:27:07.905,20.7,27.4,105
2021-11-17 15:27:05.627,20.7,27.4,105
2021-11-17 15:27:03.350,20.7,27.4,105
2021-11-17 15:27:01.068,20.7,27.4,105
2021-11-17 15:26:58.790,20.7,27.3,105
2021-11-17 15:26:56.513,20.7,27.3,105
2021-11-17 15:26:54.235,20.8,27.4,105
2021-11-17 15:26:51.958,20.8,27.4,105
2021-11-17 15:26:49.680,20.8,27.4,105
2021-11-17 15:26:47.398,20.8,27.4,105
2021-11-17 15:26:45.121,20.8,27.4,105
2021-11-17 15:26:42.843,20.8,27.4,105
2021-11-17 15:26:40.565,20.8,27.4,105
2021-11-17 15:26:38.287,20.8,27.4,105
2021-11-17 15:26:36.010,20.8,27.5,105
2021-11-17 15:26:33.728,20.8,27.5,105
2021-11-17 15:26:31.450,20.8,27.5,105
2021-11-17 15:26:29.173,20.8,27.5,105
2021-11-17 15:26:26.895,20.9,27.5,105
2021-11-17 15:26:24.618,20.9,27.5,105
2021-11-17 15:26:22.340,20.9,27.5,105
2021-11-17 15:26:20.058,20.9,27.5,105
2021-11-17 15:26:17.781,20.9,27.5,105
2021-11-17 15:26:15.503,20.9,27.5,105
2021-11-17 15:26:13.225,20.9,27.5,105
2021-11-17 15:26:10.948,20.9,27.5,105
2021-11-17 15:26:08.666,20.9,27.5,105
2021-11-17 15:26:06.389,20.9,27.5,105
2021-11-17 15:26:04.111,20.9,27.5,105
2021-11-17 15:26:01.833,20.9,27.5,105
2021-11-17 15:25:59.556,20.9,27.5,105
2021-11-17 15:25:57.278,20.9,27.5,105
2021-11-17 15:25:54.996,21.0,27.5,105
2021-11-17 15:25:52.719,20.9,27.5,105
2021-11-17 15:25:50.441,20.9,27.5,105
2021-11-17 15:25:48.164,21.0,27.6,105
2021-11-17 15:25:45.886,20.9,27.5,105
2021-11-17 15:25:43.608,21.0,27.6,105
2021-11-17 15:25:41.327,20.9,27.5,105
2021-11-17 15:25:39.049,21.0,27.6,105
2021-11-17 15:25:36.772,21.0,27.6,105
2021-11-17 15:25:34.494,20.9,27.6,105
2021-11-17 15:25:32.216,20.9,27.5,105
2021-11-17 15:25:29.935,20.9,27.5,105
2021-11-17 15:25:27.657,20.9,27.5,105
2021-11-17 15:25:25.380,20.9,27.5,105
2021-11-17 15:25:23.102,20.9,27.5,105
2021-11-17 15:25:20.824,20.9,27.4,105
2021-11-17 15:25:18.547,20.9,27.4,105
2021-11-17 15:25:16.265,20.9,27.4,105
2021-11-17 15:25:13.987,20.9,27.3,105
2021-11-17 15:25:11.710,20.9,27.3,105
2021-11-17 15:25:09.432,20.9,27.3,105
2021-11-17 15:25:07.155,20.9,27.4,105
2021-11-17 15:25:04.877,20.9,27.4,105
2021-11-17 15:25:02.595,20.9,27.3,105
2021-11-17 15:25:00.318,20.9,27.4,105
2021-11-17 15:24:58.040,20.9,27.4,105
2021-11-17 15:24:55.762,20.9,27.4,105
2021-11-17 15:24:53.485,20.9,27.4,105
2021-11-17 15:24:51.207,20.9,27.4,105
2021-11-17 15:24:48.926,20.9,27.4,105
2021-11-17 15:24:46.648,20.9,27.4,105
2021-11-17 15:24:44.370,20.9,27.4,105
2021-11-17 15:24:42.093,20.8,27.4,105
2021-11-17 15:24:39.815,20.8,27.4,105
2021-11-17 15:24:37.538,20.8,27.4,105
2021-11-17 15:24:35.260,20.8,27.4,105
2021-11-17 15:24:32.979,20.8,27.4,105
2021-11-17 15:24:30.701,20.8,27.4,105
2021-11-17 15:24:28.423,20.8,27.4,105
2021-11-17 15:24:26.146,20.8,27.4,105
2021-11-17 15:24:23.868,20.8,27.4,105
2021-11-17 15:24:21.591,20.7,27.4,105
2021-11-17 15:24:19.309,20.7,27.4,105
2021-11-17 15:24:17.031,20.7,27.4,105
2021-11-17 15:24:14.754,20.7,27.5,105
2021-11-17 15:24:12.476,20.7,27.5,105
2021-11-17 15:24:10.198,20.7,27.5,105
2021-11-17 15:24:07.917,20.7,27.5,105
2021-11-17 15:24:05.639,20.7,27.5,105
2021-11-17 15:24:03.361,20.7,27.5,105
2021-11-17 15:24:01.084,20.7,27.5,105
2021-11-17 15:23:58.806,20.7,27.5,105
2021-11-17 15:23:56.525,20.7,27.5,105
2021-11-17 15:23:54.247,20.7,27.5,105
2021-11-17 15:23:51.969,20.7,27.5,105
2021-11-17 15:23:49.692,20.7,27.5,105
2021-11-17 15:23:47.414,20.7,27.5,105
2021-11-17 15:23:45.132,20.7,27.5,105
2021-11-17 15:23:42.855,20.6,27.5,105
2021-11-17 15:23:40.577,20.6,27.5,105
2021-11-17 15:23:38.299,20.6,27.4,105
2021-11-17 15:23:36.022,20.6,27.4,105
2021-11-17 15:23:33.740,20.6,27.5,105
2021-11-17 15:23:31.462,20.6,27.5,105
2021-11-17 15:23:29.185,20.6,27.4,105
2021-11-17 15:23:26.907,20.6,27.4,105
2021-11-17 15:23:24.629,20.6,27.4,105
2021-11-17 15:23:22.352,20.6,27.4,105
2021-11-17 15:23:20.070,20.5,27.4,105
2021-11-17 15:23:17.793,20.5,27.4,105
2021-11-17 15:23:15.515,20.5,27.4,105
2021-11-17 15:23:13.237,20.5,27.4,105
2021-11-17 15:23:10.960,20.5,27.4,105
2021-11-17 15:23:08.682,20.5,27.4,105
2021-11-17 15:23:06.404,20.5,27.4,105
2021-11-17 15:23:04.123,20.5,27.4,105
2021-11-17 15:23:01.845,20.5,27.4,105
2021-11-17 15:22:59.568,20.5,27.4,105
2021-11-17 15:22:57.290,20.4,27.3,105
2021-11-17 15:22:55.012,20.4,27.3,105
2021-11-17 15:22:52.735,20.4,27.3,105
2021-11-17 15:22:50.453,20.4,27.3,105
2021-11-17 15:22:48.175,20.4,27.3,105
2021-11-17 15:22:45.898,20.4,27.4,105
2021-11-17 15:22:43.620,20.4,27.4,105
2021-11-17 15:22:41.343,20.4,27.4,105
2021-11-17 15:22:39.061,20.4,27.4,105
2021-11-17 15:22:36.784,20.3,27.3,105
2021-11-17 15:22:34.506,20.3,27.3,105
2021-11-17 15:22:32.229,20.3,27.3,105
2021-11-17 15:22:29.951,20.3,27.3,105
2021-11-17 15:22:27.669,20.3,27.3,105
2021-11-17 15:22:25.392,20.3,27.3,105
2021-11-17 15:22:23.114,20.3,27.3,105
2021-11-17 15:22:20.836,20.3,27.3,105
2021-11-17 15:22:18.559,20.3,27.3,105
2021-11-17 15:22:16.277,20.3,27.3,105
2021-11-17 15:22:13.999,20.3,27.3,105
2021-11-17 15:22:11.722,20.3,27.3,105
2021-11-17 15:22:09.444,20.2,27.2,105
2021-11-17 15:22:07.167,20.2,27.2,105
2021-11-17 15:22:04.889,20.2,27.2,105
2021-11-17 15:22:02.607,20.2,27.2,105
2021-11-17 15:22:00.330,20.2,27.2,105
2021-11-17 15:21:58.052,20.2,27.1,105
2021-11-17 15:21:55.775,20.2,27.1,105
2021-11-17 15:21:53.497,20.2,27.1,105
2021-11-17 15:21:51.219,20.2,27.1,105
2021-11-17 15:21:48.938,20.1,27.0,105
2021-11-17 15:21:46.660,20.2,27.1,105
2021-11-17 15:21:44.382,20.1,27.0,104
2021-11-17 15:21:42.106,20.1,27.0,104
2021-11-17 15:21:39.827,20.2,27.0,104
2021-11-17 15:21:37.546,20.1,26.9,104
2021-11-17 15:21:35.268,20.1,26.9,104
2021-11-17 15:21:32.990,20.1,26.9,104
2021-11-17 15:21:30.713,20.1,26.8,104
2021-11-17 15:21:28.435,20.1,26.8,104
2021-11-17 15:21:26.157,20.1,26.8,104
2021-11-17 15:21:23.876,20.1,26.8,105
2021-11-17 15:21:21.598,20.1,26.7,105
2021-11-17 15:21:19.321,20.1,26.7,105
2021-11-17 15:21:17.043,20.1,26.7,105
2021-11-17 15:21:14.765,20.1,26.7,105
2021-11-17 15:21:12.484,20.1,26.7,105
2021-11-17 15:21:10.206,20.1,26.6,105
2021-11-17 15:21:07.929,20.2,26.7,105
2021-11-17 15:21:05.651,20.1,26.6,104
2021-11-17 15:21:03.373,20.2,26.6,104
2021-11-17 15:21:01.096,20.2,26.5,105
2021-11-17 15:20:58.814,20.2,26.5,105
2021-11-17 15:20:56.536,20.2,26.4,105
2021-11-17 15:20:54.259,20.2,26.3,105
2021-11-17 15:20:51.981,20.2,26.2,105
2021-11-17 15:20:49.703,20.2,26.2,105
2021-11-17 15:20:47.426,20.2,26.1,105
2021-11-17 15:20:45.148,20.3,26.1,105
2021-11-17 15:20:42.867,20.3,26.1,105
2021-11-17 15:20:40.589,20.3,26.0,105
2021-11-17 15:20:38.311,20.3,26.0,105
2021-11-17 15:20:36.034,20.4,26.1,105
2021-11-17 15:20:33.757,20.4,26.1,105
2021-11-17 15:20:31.479,20.4,26.1,105
2021-11-17 15:20:29.197,20.4,26.1,105
2021-11-17 15:20:26.920,20.5,26.2,105
2021-11-17 15:20:24.642,20.5,26.2,105
2021-11-17 15:20:22.364,20.5,26.2,105
2021-11-17 15:20:20.087,20.6,26.3,105
2021-11-17 15:20:17.809,20.6,26.3,105
2021-11-17 15:20:15.528,20.7,26.4,105
2021-11-17 15:20:13.250,20.6,26.4,105
2021-11-17 15:20:10.972,20.7,26.5,105
2021-11-17 15:20:08.695,20.7,26.5,105
2021-11-17 15:20:06.417,20.7,26.5,105
2021-11-17 15:20:04.135,20.7,26.6,105
2021-11-17 15:20:01.858,20.7,26.6,105
2021-11-17 15:19:59.580,20.7,26.6,105
2021-11-17 15:19:57.303,20.7,26.6,105
2021-11-17 15:19:55.025,20.7,26.7,105
2021-11-17 15:19:52.743,20.7,26.7,105
2021-11-17 15:19:50.466,20.7,26.7,105
2021-11-17 15:19:48.188,20.7,26.7,105
2021-11-17 15:19:45.910,20.7,26.7,105
2021-11-17 15:19:43.633,20.7,26.7,105
2021-11-17 15:19:41.351,20.7,26.7,105
2021-11-17 15:19:39.074,20.7,26.7,105
2021-11-17 15:19:36.796,20.7,26.7,105
2021-11-17 15:19:34.518,20.7,26.7,105
2021-11-17 15:19:32.240,20.7,26.6,105
2021-11-17 15:19:29.959,20.6,26.6,105
2021-11-17 15:19:27.681,20.7,26.6,105
2021-11-17 15:19:25.403,20.7,26.6,105
2021-11-17 15:19:23.126,20.7,26.6,105
2021-11-17 15:19:20.848,20.7,26.6,105
2021-11-17 15:19:18.566,20.7,26.6,105
2021-11-17 15:19:16.289,20.7,26.6,105
2021-11-17 15:19:14.011,20.7,26.6,105
2021-11-17 15:19:11.734,20.7,26.6,105
2021-11-17 15:19:09.456,20.7,26.6,105
2021-11-17 15:19:07.174,20.7,26.6,105
2021-11-17 15:19:04.897,20.7,26.6,105
